id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
5128,M,1.525,1.25,0.4375,36.570855,17.4349425,7.9662095,8.9300925,12.0
5129,I,1.4,1.1125,0.375,26.01066625,10.6310625,5.2446575,7.37087,9.0
5130,I,1.0375,0.8125,0.25,10.999606,4.52174525,2.25378525,2.9766975,7.0
5131,F,1.4125,1.075,0.3375,26.01066625,10.035723,5.556502,8.221355,12.0
5132,F,0.8625,0.65,0.1875,5.443104,2.2963095,1.4458245,1.984465,7.0
5133,M,1.4,1.1,0.3375,23.00561925,10.2341695,4.57844425,7.654365,11.0
5134,F,1.425,1.1125,0.4375,28.3495,7.75358825,6.066793,8.0796075,17.0
5135,M,0.9,0.675,0.2375,6.30776375,2.65067825,1.190679,1.871067,5.0
5136,I,0.75,0.55,0.225,3.64291075,1.60174675,0.75126175,1.03475675,5.0
5137,M,1.325,1.0125,0.375,20.6667855,7.824462,4.77689075,5.2446575,10.0
5138,I,1.1125,0.85,0.25,10.716111,4.5075705,2.33883375,3.40194,7.0
5139,M,1.6625,1.35,0.4875,40.9650275,14.50076925,8.731646,13.324265,25.0
5140,M,1.4,1.125,0.35,26.01066625,11.35397475,6.22271525,7.37087,10.0
5141,I,1.275,1.0125,0.35,17.93105875,8.20718025,4.252425,5.0178615,8.0
5142,M,1.5,1.1625,0.3875,28.78891725,13.11164375,5.556502,7.314171,9.0
5143,I,1.3375,0.9625,0.3125,15.83319575,6.42116175,3.01922175,5.2446575,9.0
5144,M,1.15,0.8625,0.2625,12.5021295,5.91087075,2.2963095,3.5436875,7.0
5145,I,0.9375,0.6875,0.2,5.31553125,2.721552,1.190679,1.644271,6.0
5146,M,1.6375,1.3125,0.425,38.838815,18.07280625,8.57572375,10.1207715,11.0
5147,I,0.8875,0.6375,0.175,6.39281225,2.664853,0.963883,1.871067,7.0
5148,I,0.775,0.5875,0.1875,3.572037,1.54504775,0.8788345,1.13398,3.0
5149,F,1.525,1.2375,0.4,33.5941575,13.65028425,8.391452,9.07184,29.0
5150,M,1.5375,1.175,0.3875,32.4601775,13.93377925,8.3064035,8.6465975,9.0
5151,F,1.2875,0.9875,0.3125,17.463292,8.09378225,4.06815325,4.876114,11.0
5152,M,1.5125,1.1875,0.4125,31.79396425,13.777857,8.43397625,8.50485,10.0
5153,M,1.325,1.025,0.325,20.0997955,7.427569,4.49339575,6.80388,8.0
5154,F,1.375,1.0625,0.3875,23.51591025,8.164656,4.89028875,7.7961125,19.0
5155,M,1.6625,1.2875,0.4,28.76056775,13.13999325,5.74077375,9.241937,10.0
5156,M,1.125,0.875,0.3375,13.437663,5.953395,2.99087225,4.1106775,16.0
5157,F,0.875,0.6625,0.25,6.30776375,2.65067825,1.48834875,2.1262125,11.0
5158,F,1.275,0.975,0.2875,16.2442635,6.42116175,3.50116325,5.953395,10.0
5159,M,1.3625,1.075,0.3875,22.77882325,11.75086775,4.0539785,5.8116475,10.0
5160,I,1.1125,0.8625,0.2875,10.375917,4.0539785,2.5798045,3.40194,6.0
5161,M,1.475,1.125,0.4,25.69882175,12.133586,4.40834725,7.5126175,11.0
5162,M,0.9625,0.675,0.225,6.6054335,2.324659,1.54504775,1.984465,10.0
5163,M,1.5375,1.1875,0.4125,35.62114675,14.911837,8.68912175,9.07184,12.0
5164,M,1.2125,0.95,0.3125,18.5689225,7.5693165,4.2807745,4.9611625,8.0
5165,M,1.625,1.3125,0.475,39.19318375,14.84096325,8.68912175,11.3398,13.0
5166,F,1.4875,1.1375,0.3625,24.59319125,11.8784405,4.8477645,6.6621325,9.0
5167,M,1.4125,1.1625,0.375,28.25027675,10.24834425,5.556502,11.623295,21.0
5168,I,0.7,0.525,0.2125,2.8066005,1.247378,0.60951425,0.850485,4.0
5169,F,1.525,1.1875,0.4125,32.04910975,14.911837,6.87475375,7.93786,10.0
5170,F,1.5,1.225,0.3875,31.18445,14.6566915,5.85417175,9.14271375,9.0
5171,F,1.6125,1.275,0.475,35.25260325,12.37455675,8.66077225,11.056305,23.0
5172,F,1.6875,1.375,0.4375,43.02036625,20.1564945,8.57572375,11.1980525,11.0
5173,M,1.4375,1.1,0.45,29.7386255,14.798439,5.79747275,7.37087,9.0
5174,F,1.2125,0.95,0.325,16.68368075,7.257472,3.9405805,4.9611625,10.0
5175,I,1.3125,0.9875,0.3125,15.83319575,7.35669525,3.3735905,4.819415,8.0
5176,I,0.6,0.425,0.125,1.54504775,0.58116475,0.340194,0.453592,4.0
5177,I,1.1,0.85,0.3125,13.33843975,5.953395,2.494756,4.53592,8.0
5178,M,1.5375,1.1875,0.3875,31.808139,13.947954,7.24329725,7.7961125,10.0
5179,M,1.2625,1.0,0.375,18.0586315,7.257472,4.66349275,5.896696,10.0
5180,M,1.3125,1.0375,0.375,24.84833675,12.587178,4.57844425,6.19436575,9.0
5181,F,1.425,1.1,0.35,22.566202,11.679994,4.86193925,6.80388,9.0
5182,F,1.3125,1.0375,0.325,20.3265915,7.654365,4.8477645,7.2291225,13.0
5183,F,1.4875,1.175,0.4125,31.1561005,13.9196045,6.98815175,8.788345,12.0
5184,F,1.5375,1.175,0.375,32.16250775,13.5794105,7.38504475,8.06543275,9.0
5185,M,1.3,1.0125,0.3125,18.46969925,7.6260155,4.876114,5.8116475,10.0
5186,F,1.4,1.1,0.3875,23.40251225,9.99319875,6.95980225,7.2291225,12.0
5187,I,1.1625,0.9125,0.2875,12.587178,6.3786375,2.11203775,3.118445,6.0
5188,F,1.2,0.9375,0.375,16.42853525,7.24329725,3.6570855,5.216308,8.0
5189,M,1.2875,0.975,0.3125,18.030282,7.24329725,4.082328,4.97533725,9.0
5190,M,1.5625,1.2125,0.4375,39.7743485,15.025235,8.43397625,11.90679,23.0
5191,M,1.625,1.3125,0.3875,39.02308675,15.15280775,9.39785925,11.623295,13.0
5192,I,1.2625,0.95,0.3125,15.932419,7.07320025,3.3735905,4.252425,9.0
5193,I,1.1,0.8,0.25,10.41844125,4.43669675,2.0695135,3.40194,8.0
5194,M,1.5375,1.175,0.375,32.81454625,15.66309875,6.39281225,8.3631025,9.0
5195,F,1.1375,0.875,0.3375,12.94154675,5.28718175,3.01922175,3.5436875,10.0
5196,I,1.15,0.8875,0.275,11.80756675,3.96893,2.1829115,4.3941725,8.0
5197,F,1.4,1.0,0.3125,22.92057075,8.09378225,5.783298,5.2446575,9.0
5198,M,1.45,1.125,0.375,28.973189,10.47514025,5.54232725,7.654365,11.0
5199,F,1.525,1.175,0.4,28.33532525,11.736693,6.066793,7.767763,12.0
5200,I,0.9,0.6875,0.2375,6.64795775,2.62232875,1.63009625,2.1262125,6.0
5201,F,1.325,1.05,0.3875,23.51591025,9.62465525,4.77689075,5.8116475,8.0
5202,F,1.8375,1.3875,0.475,49.6399745,19.1359125,11.0279555,15.12445825,11.0
5203,F,1.425,1.1,0.4125,24.99008425,10.6310625,4.63514325,7.2291225,12.0
5204,M,1.4875,1.175,0.3625,28.33532525,11.0846545,5.5281525,8.50485,13.0
5205,I,0.675,0.4875,0.1875,3.005047,1.4458245,0.32601925,1.020582,5.0
5206,F,1.2,0.95,0.3625,16.45688475,6.7188315,3.50116325,4.139027,13.0
5207,M,1.4375,1.125,0.3625,28.8314415,15.2803805,5.556502,6.3786375,8.0
5208,I,1.0125,0.75,0.2875,9.808927,4.35164825,1.984465,3.40194,11.0
5209,M,1.525,1.2,0.4,31.70891575,13.2959155,7.35669525,8.0796075,11.0
5210,I,1.2125,0.8875,0.3,14.41572075,6.73300625,2.891649,3.8271825,6.0
5211,M,1.3625,1.075,0.325,21.58814425,10.02154825,3.92640575,5.8116475,9.0
5212,I,1.1,0.8625,0.2875,12.51630425,4.7343665,3.30271675,5.386405,10.0
5213,F,1.4125,1.075,0.325,22.396105,8.77417025,4.91863825,7.654365,14.0
5214,M,1.375,1.1125,0.375,23.71435675,10.33339275,5.5281525,6.520385,8.0
5215,M,1.8,1.4125,0.5,55.35239875,20.1564945,11.60912025,15.30873,20.0
5216,F,1.4875,1.1375,0.4375,35.19590425,16.76872925,7.66853975,9.19941275,11.0
5217,M,1.425,1.1,0.3875,24.59319125,9.70970375,5.23048275,7.654365,10.0
5218,M,1.5375,1.1625,0.375,29.937072,13.50853675,6.90310325,7.5126175,9.0
5219,F,1.675,1.3625,0.4625,44.395317,18.2287285,7.427569,11.90679,11.0
5220,I,0.8,0.5875,0.175,4.20990075,1.7860185,0.94970825,1.2757275,7.0
5221,I,0.5625,0.4125,0.1375,1.6726205,0.737087,0.35436875,0.56699,7.0
5222,M,1.3375,1.0375,0.35,23.7852305,10.75863525,4.7910655,7.654365,15.0
5223,F,1.525,1.175,0.375,32.6302745,16.25843825,7.89533575,8.788345,9.0
5224,I,1.025,0.7625,0.2625,8.901743,3.685435,1.80019325,2.76407625,6.0
5225,I,1.2625,0.975,0.3,16.45688475,7.10154975,3.33106625,4.2240755,8.0
5226,M,1.4375,1.1125,0.4,26.138239,11.12717875,6.08096775,8.221355,8.0
5227,I,1.375,1.05,0.375,22.29688175,9.90815025,5.1879585,6.23689,9.0
5228,F,1.425,1.1,0.3625,23.99785175,12.47378,5.40057975,6.23689,8.0
5229,M,1.1375,0.875,0.2625,13.90542975,4.46504625,2.73572675,3.40194,8.0
5230,F,1.1625,0.875,0.3125,15.37960375,4.9611625,3.07592075,4.9611625,13.0
5231,M,1.3,1.025,0.3375,18.653971,8.46232575,4.01145425,5.37223025,9.0
5232,M,1.45,1.1375,0.4125,28.02348075,12.47378,6.30776375,8.50485,10.0
5233,M,1.3125,1.0,0.3125,16.99552525,6.56290925,4.1673765,4.9611625,9.0
5234,M,1.2875,0.975,0.3125,20.28406725,9.1001895,3.7137845,6.6621325,10.0
5235,I,1.375,1.075,0.375,21.8007655,9.8939755,4.60679375,6.0951425,8.0
5236,M,1.4375,1.125,0.3875,25.69882175,11.5382465,6.30776375,6.520385,11.0
5237,M,1.4125,1.125,0.3625,25.51455,10.149121,5.2446575,7.5126175,10.0
5238,F,1.2625,0.9875,0.375,16.839603,5.499803,3.685435,6.0951425,9.0
5239,F,1.125,0.875,0.275,16.40018575,7.7394135,3.6003865,4.309124,9.0
5240,M,1.425,1.1125,0.325,21.72989175,9.6104805,3.95475525,6.80388,10.0
5241,M,1.625,1.275,0.425,36.3157095,16.5844575,7.087375,10.3475675,10.0
5242,F,1.4,1.1125,0.3625,26.2322175,11.18387775,5.71242425,7.37087,8.0
5243,I,0.8375,0.625,0.1875,5.273007,2.67902775,1.14815475,1.2757275,5.0
5244,I,0.5,0.375,0.125,1.190679,0.43941725,0.340194,0.3118445,5.0
5245,I,0.9625,0.725,0.2125,7.49844275,2.7499015,1.31825175,2.0128145,7.0
5246,F,1.35,1.0125,0.4125,24.93338525,8.91591775,5.896696,6.70465675,14.0
5247,M,1.2875,0.95,0.3125,16.51358375,8.12213175,3.75630875,4.706017,9.0
5248,F,1.675,1.3125,0.4625,42.354153,21.16290175,8.4765005,11.4815475,11.0
5249,M,0.6375,0.475,0.175,2.5798045,0.737087,0.510291,0.7087375,5.0
5250,I,1.1,0.85,0.275,11.3398,4.5075705,2.42388225,3.8271825,8.0
5251,I,1.1,0.8875,0.325,11.55242125,4.43669675,2.96252275,3.96893,12.0
5252,I,0.4125,0.3,0.0875,0.5953395,0.21262125,0.12757275,0.1417475,5.0
5253,M,1.625,1.325,0.45,41.8722115,17.19397175,8.448151,11.056305,11.0
5254,F,1.65,1.2875,0.5,45.71356875,17.67591325,8.88756825,13.4660125,10.0
5255,I,0.875,0.65,0.25,5.386405,2.83495,1.00640725,1.8427175,7.0
5256,F,1.5625,1.2,0.425,35.33765175,16.96717575,7.93786,8.6465975,9.0
5257,M,1.3375,1.1,0.375,23.40251225,10.375917,4.86193925,6.9456275,9.0
5258,I,1.2625,0.975,0.2875,15.43630275,6.36446275,3.4869885,4.5642695,9.0
5259,F,1.6625,1.3375,0.4875,46.776675,13.9196045,8.37727725,13.891255,17.0
5260,M,1.5875,1.25,0.4375,35.25260325,15.52135125,8.63242275,9.2135875,9.0
5261,I,1.4375,1.0875,0.3375,22.75047375,9.17106325,4.57844425,6.3786375,8.0
5262,F,1.4625,1.1625,0.325,31.22697425,15.43630275,6.406987,7.824462,9.0
5263,I,1.325,1.075,0.325,19.447757,9.8939755,3.8838815,5.5281525,10.0
5264,M,1.55,1.2125,0.4125,29.426781,11.056305,7.41339425,10.489315,14.0
5265,M,1.3875,1.1125,0.4125,28.81726675,11.49572225,6.08096775,8.221355,13.0
5266,M,1.3125,1.0375,0.35,20.28406725,7.24329725,4.86193925,6.80388,14.0
5267,M,1.7,1.3,0.4625,43.3463855,20.071446,10.39009175,11.3398,12.0
5268,I,1.1125,0.825,0.2625,9.7238785,3.7137845,2.42388225,3.40194,8.0
5269,F,1.525,1.2,0.375,29.993771,12.00601325,7.087375,8.6465975,11.0
5270,M,1.7,1.2875,0.475,45.7277435,20.79435825,9.412034,14.17475,10.0
5271,F,1.475,1.1875,0.4375,30.91512975,11.3398,5.40057975,10.0640725,14.0
5272,I,1.2875,0.9625,0.325,18.27125275,8.37727725,2.99087225,4.9611625,7.0
5273,M,1.4125,1.0125,0.375,24.097075,7.47009325,4.762716,8.0796075,11.0
5274,I,0.5,0.3,0.1375,0.9922325,0.41106775,0.226796,0.283495,4.0
5275,I,1.425,1.15,0.3875,21.21960075,9.48290775,3.685435,6.23689,11.0
5276,I,0.8125,0.65,0.225,5.71242425,2.438057,1.65844575,1.7860185,7.0
5277,I,1.6375,1.2375,0.475,36.230661,14.92601175,7.0023265,12.3320325,15.0
5278,M,1.3125,1.025,0.4,24.62154075,8.97261675,5.329706,8.50485,9.0
5279,F,1.1625,0.875,0.325,15.03940975,6.25106475,3.6003865,4.9611625,9.0
5280,M,1.5125,1.2,0.45,32.998818,11.4815475,7.2858215,9.4970825,11.0
5281,I,0.975,0.75,0.2375,7.38504475,3.798833,1.51669825,2.26796,6.0
5282,F,1.175,0.925,0.3,15.09610875,6.2085405,3.8271825,4.3941725,10.0
5283,I,1.4375,1.125,0.375,26.54930675,14.0897015,5.23048275,6.19436575,9.0
5284,M,1.6625,1.275,0.4625,38.96638775,16.839603,8.2497045,10.999606,12.0
5285,M,1.2875,0.975,0.3125,17.4349425,9.11436425,3.86970675,4.252425,9.0
5286,M,1.475,1.1375,0.3625,27.78251,11.94931425,6.59125875,6.6621325,11.0
5287,I,1.3375,1.0625,0.325,19.901349,8.6465975,3.95475525,6.0951425,8.0
5288,I,1.25,0.9625,0.3,15.87572,7.200773,2.948348,4.6776675,8.0
5289,I,0.975,0.725,0.2375,8.3064035,3.61456125,1.757669,2.1262125,6.0
5290,F,1.525,1.175,0.375,29.9654215,15.1669825,6.25106475,7.087375,9.0
5291,M,1.25,0.9625,0.3375,17.50581625,7.9662095,4.09650275,4.9611625,13.0
5292,F,0.8125,0.625,0.1875,6.30776375,2.6365035,1.4458245,1.7860185,7.0
5293,F,1.8625,1.425,0.4375,56.59977675,25.47202575,13.96212875,13.60776,18.0
5294,F,1.525,1.175,0.475,29.937072,12.133586,7.314171,8.788345,10.0
5295,I,0.9,0.6375,0.2125,5.556502,2.26796,1.14815475,1.70097,6.0
5296,M,1.1875,0.9375,0.3,15.6772735,6.9456275,3.1467945,4.6776675,10.0
5297,I,1.1375,0.8375,0.25,12.94154675,5.1312595,2.438057,3.30271675,7.0
5298,I,1.0375,0.8125,0.225,9.19941275,4.2240755,1.7293195,2.9199985,8.0
5299,F,1.4,1.125,0.375,27.68328675,13.947954,5.8683465,7.5126175,10.0
5300,M,1.3125,1.0,0.4125,22.169309,8.60407325,4.5075705,7.5126175,10.0
5301,M,1.575,1.225,0.4,32.10580875,14.514944,6.67630725,8.788345,14.0
5302,M,1.3125,1.025,0.3375,20.19901875,8.88756825,4.6209685,5.953395,10.0
5303,M,1.2375,1.0,0.3125,16.88212725,7.0590255,3.345241,4.1673765,9.0
5304,M,1.3625,1.025,0.4,24.47979325,9.07184,5.839997,7.7961125,14.0
5305,I,1.3125,1.0,0.3,16.839603,7.257472,3.742134,5.2446575,10.0
5306,F,1.475,1.075,0.4,27.68328675,12.6722265,4.3374735,9.8939755,9.0
5307,F,1.5,1.1875,0.375,26.32251075,11.49572225,5.23048275,7.654365,9.0
5308,F,1.1875,0.875,0.3375,16.11669075,7.75358825,3.7137845,4.3941725,9.0
5309,F,1.25,1.0625,0.35,21.58814425,8.06543275,4.86193925,5.2446575,7.0
5310,F,1.5375,1.2375,0.375,31.19862475,13.65028425,8.51902475,8.3631025,11.0
5311,M,1.5625,1.2125,0.5,41.39027,16.82542825,8.3064035,11.29727575,10.0
5312,I,1.175,0.875,0.25,13.53688625,6.33611325,2.5231055,3.345241,7.0
5313,M,1.4375,1.125,0.3875,26.365035,10.8011595,4.86193925,8.50485,10.0
5314,M,1.575,1.2,0.4,32.6869735,13.4093135,7.314171,11.623295,14.0
5315,M,1.6375,1.275,0.4125,38.55532,16.82542825,7.55514175,11.4815475,10.0
5316,I,0.75,0.625,0.1875,3.01922175,1.247378,0.55281525,0.850485,6.0
5317,F,1.4375,1.1125,0.3875,26.83280175,12.1052365,5.2446575,6.6621325,9.0
5318,I,1.175,0.9125,0.3,15.74814725,6.13766675,4.6209685,3.685435,8.0
5319,M,1.275,0.9875,0.2875,18.597272,8.278054,4.53592,5.2446575,8.0
5320,M,1.625,1.3125,0.4375,41.503668,19.391058,9.6104805,12.03436275,11.0
5321,F,1.3625,1.075,0.3375,23.71435675,8.91591775,5.40057975,6.80388,16.0
5322,I,1.125,0.9125,0.3,14.44407025,6.73300625,2.721552,4.9611625,8.0
5323,M,0.925,0.6875,0.2125,6.1518415,2.721552,1.2757275,1.644271,10.0
5324,M,1.3375,1.05,0.3875,21.47474625,8.8733935,4.706017,6.6621325,11.0
5325,F,1.5375,1.1875,0.4,31.18445,14.968536,6.13766675,8.6465975,9.0
5326,F,1.3375,1.05,0.375,24.7491135,12.60135275,5.93922025,6.80388,9.0
5327,I,0.3875,0.275,0.1,0.510291,0.18427175,0.12757275,0.1417475,2.0
5328,M,1.9375,1.425,0.55,71.0154975,26.932025,13.19669225,17.57669,11.0
5329,F,1.5125,1.2125,0.4375,31.59551775,13.31009025,6.13766675,9.7805775,11.0
5330,F,1.5625,1.2125,0.4875,37.1094955,16.6411565,8.68912175,9.07184,18.0
5331,I,0.725,0.525,0.1625,3.38776525,1.34660125,0.623689,0.850485,6.0
5332,M,1.5,1.175,0.375,29.9087225,12.8423235,7.087375,8.50485,12.0
5333,M,1.3,0.9875,0.375,25.8263945,11.75086775,5.71242425,6.23689,9.0
5334,I,1.3875,1.1125,0.3,21.829115,9.87980075,4.06815325,7.37087,10.0
5335,M,1.675,1.3,0.425,39.2073585,20.2131935,8.66077225,8.9300925,10.0
5336,M,1.5,1.1875,0.375,34.529691,15.4504775,7.3992195,7.2291225,10.0
5337,F,1.4375,1.1,0.4,28.16522825,16.612807,5.556502,7.93786,8.0
5338,F,1.5125,1.1875,0.4,34.302895,15.83319575,7.654365,8.20718025,10.0
5339,M,1.4625,1.1625,0.4125,25.4295015,11.89261525,5.5848515,6.747181,10.0
5340,F,1.6125,1.225,0.4,32.02076025,15.60639975,7.427569,8.788345,10.0
5341,F,1.5875,1.2875,0.4125,35.7487195,15.46465225,8.49067525,10.9145575,14.0
5342,I,1.1375,0.8875,0.3,12.984071,5.953395,2.14038725,3.8271825,8.0
5343,F,1.65,1.325,0.5125,45.55997825,17.13727275,9.7805775,14.64251675,14.0
5344,F,1.4125,1.1,0.3875,27.99513125,13.6361095,5.1879585,7.37087,10.0
5345,M,1.375,1.075,0.375,23.5584345,9.48290775,4.3941725,7.087375,10.0
5346,F,1.5625,1.2375,0.45,36.95357325,15.80484625,8.0229085,11.623295,10.0
5347,I,1.325,1.05,0.325,18.9658155,7.27164675,3.7704835,5.59902625,8.0
5348,I,1.0875,0.8125,0.25,10.41844125,4.74854125,2.891649,2.9766975,7.0
5349,I,0.775,0.525,0.1625,3.4302895,1.34660125,0.80796075,1.40330025,7.0
5350,M,1.1625,0.975,0.3125,14.571643,6.73300625,3.118445,3.96893,8.0
5351,F,1.35,1.0375,0.3625,21.9708625,8.561549,4.55009475,7.2291225,11.0
5352,I,0.875,0.6625,0.2,5.6699,2.16873675,1.417475,1.70097,6.0
5353,M,1.6,1.3,0.4625,35.4652245,16.48523425,7.27164675,9.4970825,12.0
5354,M,1.475,1.1875,0.4125,31.53881875,10.87203325,6.93145275,9.922325,14.0
5355,F,1.475,1.15,0.35,26.988724,13.79203175,5.45727875,6.6621325,9.0
5356,I,1.375,1.075,0.3125,22.1409595,8.15048125,4.40834725,7.087375,9.0
5357,I,0.825,0.625,0.2125,5.1879585,2.211261,1.6726205,1.5592225,6.0
5358,M,1.5875,1.25,0.375,31.85066325,14.4298955,6.7755305,9.63883,9.0
5359,I,1.4,1.05,0.375,22.169309,9.07184,4.932813,7.087375,12.0
5360,M,1.575,1.2,0.4375,33.46658475,10.7444605,7.66853975,10.489315,21.0
5361,M,1.65,1.3125,0.4625,45.57182125,14.571643,8.051258,12.85649825,23.0
5362,M,1.5,1.175,0.3625,31.581343,16.62698175,6.463686,7.087375,10.0
5363,I,0.725,0.525,0.1875,3.38776525,1.5025235,1.4458245,0.9922325,5.0
5364,I,1.2125,0.9125,0.3,14.8834875,6.3219385,3.50116325,4.15320175,7.0
5365,I,1.25,0.9875,0.3125,15.83319575,7.04485075,2.93417325,5.2446575,11.0
5366,M,1.1625,0.925,0.275,15.35125425,6.13766675,2.721552,4.53592,9.0
5367,F,1.2875,0.9875,0.3625,14.911837,6.463686,3.58621175,6.23689,12.0
5368,M,1.2625,1.0125,0.2875,23.700182,10.64523725,4.025629,5.2446575,11.0
5369,M,1.3,1.0,0.4375,27.499015,7.3992195,5.1312595,9.63883,17.0
5370,M,1.375,1.0625,0.3875,24.67823975,9.015141,5.99591925,6.0384435,10.0
5371,M,1.675,1.35,0.4875,38.9238635,14.04717725,7.01650125,9.7805775,17.0
5372,M,1.4375,1.125,0.3,24.720764,12.94154675,5.42892925,6.180191,8.0
5373,I,0.9125,0.675,0.225,6.27941425,2.7499015,1.20485375,1.74349425,7.0
5374,M,1.5,1.2375,0.475,40.83745475,16.25843825,7.27164675,12.6155275,11.0
5375,I,0.4625,0.325,0.1375,1.31825175,0.49611625,0.18427175,0.35436875,4.0
5376,I,0.8875,0.7,0.225,5.443104,2.721552,1.11980525,1.644271,7.0
5377,F,1.425,1.1375,0.4625,27.1304715,11.793392,6.0951425,7.7961125,10.0
5378,M,1.5375,1.25,0.4125,36.61337925,16.612807,8.50485,8.9300925,12.0
5379,M,1.675,1.3125,0.4875,44.43784125,19.03668925,10.4042665,11.3398,10.0
5380,M,1.5,1.15,0.4,27.499015,13.097469,5.839997,8.50485,11.0
5381,M,1.4875,1.1,0.3375,23.81358,11.35397475,4.26659975,6.520385,10.0
5382,M,1.5,1.125,0.3875,27.20134525,12.91319725,5.499803,6.70465675,10.0
5383,M,1.525,1.1875,0.475,34.8415355,15.5638755,8.46232575,9.2135875,11.0
5384,I,0.8125,0.575,0.125,3.742134,1.587572,0.963883,1.2190285,5.0
5385,M,1.4125,1.0625,0.3875,21.38969775,9.468733,3.86970675,5.6699,8.0
5386,M,1.4625,1.15,0.3875,28.462898,13.96212875,5.1312595,7.0590255,13.0
5387,I,0.6875,0.5125,0.1625,2.8632995,1.17650425,0.5953395,0.9922325,7.0
5388,M,1.1875,0.9375,0.3375,16.85377775,6.10931725,3.118445,5.2446575,10.0
5389,I,0.875,0.6625,0.2125,5.8116475,2.67902775,1.70097,1.984465,7.0
5390,F,1.6375,1.275,0.4375,38.00250475,16.8112535,8.561549,9.82310175,11.0
5391,F,1.7,1.3125,0.425,40.1145425,18.653971,9.525432,11.1980525,9.0
5392,F,1.5625,1.25,0.4375,33.83512825,13.79203175,5.556502,13.324265,12.0
5393,I,1.4125,1.0875,0.375,25.3728025,11.453198,4.422522,7.93786,10.0
5394,I,0.8375,0.6375,0.2125,5.06038575,2.31048425,1.03475675,1.70097,5.0
5395,M,1.25,0.95,0.325,15.195332,7.1157245,3.7137845,4.3941725,9.0
5396,I,0.925,0.6875,0.2125,6.1518415,2.721552,1.247378,1.984465,6.0
5397,F,1.5375,1.1875,0.4,32.89959475,14.6566915,6.90310325,8.788345,9.0
5398,M,1.5625,1.2125,0.3875,35.0116325,15.422128,8.164656,8.9300925,8.0
5399,M,1.7,1.3,0.4375,38.782116,16.4143605,7.41339425,10.1619355,10.0
5400,M,1.2125,0.9625,0.3125,16.51358375,7.200773,3.55786225,4.9611625,9.0
5401,M,0.9,0.675,0.2375,9.07184,4.0539785,1.8427175,2.50893075,9.0
5402,F,1.625,1.2625,0.5,33.72173025,12.47378,6.50621025,13.324265,22.0
5403,I,1.15,0.875,0.3,13.664459,6.293589,3.0333965,4.53592,9.0
5404,I,1.1875,0.8875,0.3,13.67863375,5.96756975,2.9199985,3.685435,8.0
5405,M,1.5875,1.2125,0.4875,34.6147395,16.51358375,7.24329725,10.19164525,12.0
5406,I,1.0,0.75,0.225,7.58349125,4.4508715,1.8994165,2.551455,6.0
5407,F,1.225,0.9625,0.325,17.22232125,7.83863675,3.3735905,4.6776675,9.0
5408,I,0.4375,0.325,0.15,0.83631025,0.340194,0.21262125,0.283495,4.0
5409,F,1.575,1.2625,0.4,37.194544,18.92329125,7.767763,10.77281,9.0
5410,M,1.375,1.0625,0.3625,24.6924145,10.24834425,4.63514325,6.9456275,14.0
5411,F,1.5375,1.1875,0.425,30.40483875,10.61688775,7.66853975,10.1207715,18.0
5412,I,1.25,0.9625,0.3375,15.37960375,5.82582225,2.721552,4.706017,9.0
5413,F,1.7125,1.375,0.5,51.199197,16.045817,11.90679,16.159215,23.0
5414,F,1.5,1.1625,0.375,30.43318825,14.685041,6.19436575,7.2291225,9.0
5415,I,0.6375,0.4875,0.1625,2.608154,0.97805775,0.56699,0.69456275,4.0
5416,M,1.55,1.1375,0.425,27.555714,12.1619355,5.45727875,7.5126175,9.0
5417,M,1.4625,1.125,0.3875,29.49765475,11.4248485,7.3425205,8.0796075,10.0
5418,F,1.575,1.25,0.3875,31.99241075,14.7133905,7.9095105,8.6465975,11.0
5419,I,1.35,1.0,0.375,19.17843675,7.257472,3.95475525,6.6621325,8.0
5420,F,1.3125,1.075,0.3875,21.148727,8.51902475,4.86193925,7.2291225,12.0
5421,M,1.525,1.2125,0.4125,37.38658325,16.20173925,7.15824875,9.02931575,14.0
5422,M,1.25,0.95,0.35,18.01610725,7.9095105,4.83358975,5.5281525,10.0
5423,F,1.2375,0.9625,0.2625,14.81261375,5.1312595,2.721552,4.1106775,9.0
5424,M,1.25,0.95,0.3,16.386011,6.78970525,3.30271675,5.2446575,10.0
5425,M,1.4375,1.175,0.375,26.2891495,12.1619355,6.010094,8.221355,9.0
5426,I,0.975,0.75,0.25,7.95203475,3.04757125,1.77184375,2.6365035,7.0
5427,I,1.125,0.825,0.3125,10.375917,4.46504625,2.381358,3.40194,8.0
5428,M,1.3125,1.025,0.375,23.71435675,11.1413535,4.7343665,6.9456275,9.0
5429,F,1.2625,0.975,0.3375,21.659018,10.41844125,4.63514325,5.20213325,9.0
5430,I,0.6875,0.55,0.1625,2.721552,1.0489315,0.52446575,0.850485,5.0
5431,M,1.475,1.1375,0.4,26.988724,11.07047975,6.95980225,7.93786,10.0
5432,I,1.1375,0.8625,0.3,12.60135275,5.59902625,2.56562975,3.0333965,8.0
5433,F,1.425,1.125,0.375,26.63435525,13.664459,5.54232725,7.5126175,8.0
5434,M,1.5,1.15,0.425,31.808139,11.4248485,7.711064,8.6465975,18.0
5435,I,1.3125,1.0,0.375,19.83047525,7.824462,4.1673765,5.10291,10.0
